,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
62,Qwen/Qwen2.5-14B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.8865748956404931,0.1134251630928329,6,0.5286905675803886,0.06763874463108355,nonGP_improb,GP_question
63,Qwen/Qwen2.5-14B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9422230852269553,0.05777702612305724,7,0.6155027714478343,0.03774256875465598,nonGP_improb,GP_question
64,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9112322646475164,0.08876771980907164,0,0.5299885988991733,0.05162885558735286,GP_prob,simple_question
65,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9796463240966382,0.02035360530724003,1,0.7255571932064271,0.01507452673622019,GP_prob,simple_question
66,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9552846515185109,0.04471535472329473,2,0.5716417896980133,0.026757641692404868,GP_prob,simple_question
67,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.977989937568136,0.022009944836644195,3,0.7568654462427382,0.017033474625821197,GP_prob,simple_question
68,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9343645069406747,0.06563545609518699,4,0.5925618680226137,0.041625156637810315,GP_prob,simple_question
69,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9744318973000219,0.02556811481268717,5,0.7358149618231167,0.019307045261577813,GP_prob,simple_question
70,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9253545633237152,0.07464543311745805,6,0.5225019483134936,0.04214858103066779,GP_prob,simple_question
71,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9783661487260886,0.02163387770687958,7,0.7361492471285871,0.01627791604801221,GP_prob,simple_question
72,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.06469420771772667,0.9353059041243412,0,0.040308344433619206,0.5827512243758157,GP_prob,GP_question
73,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.01944573062254444,0.9805543235921625,1,0.014803735297224944,0.7464809350254136,GP_prob,GP_question
74,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.06374383887276856,0.9362562138968968,2,0.03840435800222656,0.5640752180043656,GP_prob,GP_question
75,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.023767442088357873,0.9762324990560742,3,0.018081815775669703,0.7426990043522927,GP_prob,GP_question
76,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.08632345402877756,0.9136764729799935,4,0.05205663033356038,0.5509849368258095,GP_prob,GP_question
77,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.024800867183794054,0.9751992056448273,5,0.019067645049629052,0.749762169628104,GP_prob,GP_question
78,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.07258804578842692,0.9274118986606155,6,0.04452808463770129,0.5689073863478065,GP_prob,GP_question
79,Qwen/Qwen2.5-14B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.025588600720538108,0.9744114008393119,7,0.019659468403475145,0.7486306364911197,GP_prob,GP_question
80,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.879303099564936,0.12069693010480795,0,0.4884733363492906,0.06704995610391574,GP_improb,simple_question
81,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9693029832144937,0.03069709248603645,1,0.6979257886284742,0.022102782361247558,GP_improb,simple_question
82,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9465692625487776,0.05343061181016999,2,0.5508422300929787,0.03109316593255826,GP_improb,simple_question
83,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9572038017512483,0.04279630710968453,3,0.7117470744564862,0.031822004775498264,GP_improb,simple_question
84,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9124738684548319,0.08752612052324035,4,0.5565626387766685,0.05338647922702003,GP_improb,simple_question
85,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.957942247776856,0.04205773777110887,5,0.7001564555813644,0.030739843819990658,GP_improb,simple_question
86,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8965172353511619,0.1034827414274955,6,0.4686356529401259,0.05409344106157968,GP_improb,simple_question
87,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9620990170952872,0.03790099125576167,7,0.7065901253968789,0.027835458913136355,GP_improb,simple_question
88,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.1799111862830864,0.8200887957581955,0,0.1113111138838978,0.5073892231697563,GP_improb,GP_question
89,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.05502049884828953,0.9449795327260553,1,0.0398776439216931,0.6849003236388214,GP_improb,GP_question
90,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.16011804354156028,0.8398819606473538,2,0.09604982765441243,0.5038190510588372,GP_improb,GP_question
91,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.08769110679222697,0.9123088828282704,3,0.06341161660811481,0.6597131838787362,GP_improb,GP_question
92,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.2593236374723072,0.7406764100743786,4,0.16086840195881472,0.45947001305129476,GP_improb,GP_question
93,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.09662535925379967,0.9033747162306689,5,0.07072615234195455,0.6612365456376565,GP_improb,GP_question
94,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.14198495694681249,0.8580150517471878,6,0.08429097885364728,0.5093703651217254,GP_improb,GP_question
95,Qwen/Qwen2.5-14B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.08751758759663895,0.9124824154311462,7,0.06293776293532531,0.6562064322642875,GP_improb,GP_question
96,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9389569419246584,0.06104293604219223,0,0.5268650583094612,0.03425225266009009,nonGP_prob,simple_question
97,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.987731434428305,0.012268448891890767,1,0.7288605994003774,0.009053057135861181,nonGP_prob,simple_question
98,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9637289113957479,0.036271160776359446,2,0.5456436322668559,0.020535989481067066,nonGP_prob,simple_question
99,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9886148873052107,0.01138510493076976,3,0.7532394788740149,0.008674470664935052,nonGP_prob,simple_question
100,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9620435955148778,0.03795646724540451,4,0.5806961414189722,0.022910783023560144,nonGP_prob,simple_question
101,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9867672144777373,0.01323286543379134,5,0.7290182299919827,0.009776368511668484,nonGP_prob,simple_question
102,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9458430056961902,0.05415691292020525,6,0.5007682128215372,0.028672896881200505,nonGP_prob,simple_question
103,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.986336196091429,0.013663782957793483,7,0.7358454239039816,0.010193717097233894,nonGP_prob,simple_question
104,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.07579892592689068,0.924201028777226,0,0.04675719238548762,0.5701010162549593,nonGP_prob,GP_question
105,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.013449081339020622,0.9865508769833689,1,0.01036131260277543,0.7600490363874997,nonGP_prob,GP_question
106,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.044673430719907134,0.955326485790259,2,0.028331060990137352,0.6058503341808219,nonGP_prob,GP_question
107,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.018043213024561633,0.9819566993302189,3,0.014306872134931637,0.7786157010849735,nonGP_prob,GP_question
108,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.06748199407160743,0.9325180589879665,4,0.043423068292089126,0.6000534004992772,nonGP_prob,GP_question
109,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.01771573442363026,0.9822842874926891,5,0.013610440828923898,0.7546580941149692,nonGP_prob,GP_question
110,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.06271134192732625,0.9372885845175745,6,0.04012108588542743,0.5996528613360184,nonGP_prob,GP_question
111,Qwen/Qwen2.5-14B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.020976496427040445,0.9790236349520036,7,0.016024414487204507,0.7478980317292994,nonGP_prob,GP_question
112,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9304836028411501,0.06951632990810536,0,0.5278216022040674,0.03943349563647505,nonGP_improb,simple_question
113,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9820039923350272,0.01799596370827761,1,0.700091045324573,0.012829695510959808,nonGP_improb,simple_question
114,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.959123894367579,0.040876118194785024,2,0.558114819888484,0.02378583905065309,nonGP_improb,simple_question
115,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9743746114913066,0.02562534787607417,3,0.7023231805809012,0.018470592779937175,nonGP_improb,simple_question
116,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9511221771631,0.048877774297067425,4,0.5798450376297559,0.029797995149468202,nonGP_improb,simple_question
117,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9773913713352833,0.022608789396278653,5,0.7012975128000818,0.01622224907930459,nonGP_improb,simple_question
118,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9373333678658398,0.06266659111369022,6,0.5014885102974276,0.03352763981403059,nonGP_improb,simple_question
119,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9770058953513647,0.02299418686726703,7,0.7118176314755651,0.016752885711826683,nonGP_improb,simple_question
120,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.903693271160838,0.09630678142982241,0,0.6707795206331162,0.07148511845575634,nonGP_improb,GP_question
121,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.8695384169126303,0.13046159874673258,1,0.6803212289344838,0.1020723088355533,nonGP_improb,GP_question
122,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9009860677162982,0.09901393842285522,2,0.6602772565339777,0.0725612333624861,nonGP_improb,GP_question
123,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9233642572848009,0.07663582917505529,3,0.7280328001846863,0.06042403835208976,nonGP_improb,GP_question
124,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9306965685516608,0.0693034708173812,4,0.7064415285997652,0.05260452765695778,nonGP_improb,GP_question
125,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9393566841571728,0.060643279015260454,5,0.7610133397327417,0.049129736800820556,nonGP_improb,GP_question
126,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.8797259708298882,0.12027394342982412,6,0.6551147614577595,0.08956566550831191,nonGP_improb,GP_question
127,Qwen/Qwen2.5-14B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9188993791385296,0.08110064302983666,7,0.7262380693620878,0.06409665443274815,nonGP_improb,GP_question
128,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9229378301248019,0.0770620660867633,0,0.4728662137600761,0.03948266466811953,GP_prob,simple_question
129,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9776219710779301,0.022378070808499722,1,0.6641134877924628,0.015201764485247772,GP_prob,simple_question
130,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9602943277590157,0.0397057004398233,2,0.5492241245469582,0.022709004668862234,GP_prob,simple_question
131,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9818823015524742,0.01811773411778493,3,0.6920983251853325,0.012770627763221118,GP_prob,simple_question
132,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9424067301967511,0.057593221276281845,4,0.563694695095414,0.03444902567871532,GP_prob,simple_question
133,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9773077130749819,0.02269231485728594,5,0.652494471234899,0.015150407324333943,GP_prob,simple_question
134,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9343338943929353,0.06566606662515614,6,0.4660767825120935,0.032756414998321215,GP_prob,simple_question
135,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.979271859621381,0.020728203253506352,7,0.6754521609640385,0.014297265333733714,GP_prob,simple_question
136,Qwen/Qwen2.5-14B,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.25643740773826756,0.7435625845397453,0,0.14797779228385322,0.4290744928752055,GP_prob,GP_question
