,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
62,google/gemma-2-2b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.08541571346131249,0.9145843032747507,6,5.991880520887761e-06,6.415774930701446e-05,nonGP_improb,GP_question
63,google/gemma-2-2b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.1028565161667796,0.8971434999257326,7,9.31434454244282e-06,8.124233727357932e-05,nonGP_improb,GP_question
64,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9613687545061111,0.038631268619791825,0,9.317457170254784e-05,3.744090795770611e-06,GP_prob,simple_question
65,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9612216642126441,0.0387782700538839,1,8.460136518806394e-05,3.413046906228104e-06,GP_prob,simple_question
66,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9429092956706882,0.05709064182794066,2,8.194619033474737e-05,4.961622838005287e-06,GP_prob,simple_question
67,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9554065009579062,0.04459344116078512,3,9.493624634160369e-05,4.431133671614846e-06,GP_prob,simple_question
68,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.966019893065095,0.03398006787026375,4,0.00011009006095719087,3.872454111270539e-06,GP_prob,simple_question
69,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9677654458209872,0.03223459299764819,5,9.8876688468863e-05,3.293411628047969e-06,GP_prob,simple_question
70,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9564949339255691,0.04350505474325672,6,8.240799184022762e-05,3.748231210531222e-06,GP_prob,simple_question
71,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.958796713501215,0.04120332044571917,7,9.463573354651089e-05,4.066874953243048e-06,GP_prob,simple_question
72,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.028659407768788725,0.9713405463844538,0,3.242471659889185e-06,0.00010989564600549784,GP_prob,GP_question
73,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.03732580609792002,0.9626743029803038,1,3.18830164499869e-06,8.222987389672198e-05,GP_prob,GP_question
74,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.04938638816776475,0.9506136104464531,2,4.533735679299088e-06,8.7267580624939e-05,GP_prob,GP_question
75,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.036868520150143524,0.963131483644247,3,3.9701965585587674e-06,0.00010371507119089074,GP_prob,GP_question
76,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.03064611212699475,0.9693539123982191,4,3.823445052183495e-06,0.00012093774307686544,GP_prob,GP_question
77,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.03303519420246204,0.9669647701084614,5,3.358912316744683e-06,9.831786076119897e-05,GP_prob,GP_question
78,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.034572167509882235,0.9654278215020895,6,3.329098478636102e-06,9.296508187617292e-05,GP_prob,GP_question
79,google/gemma-2-2b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.03668109053326063,0.9633188499137759,7,3.6534832224898546e-06,9.594778305199725e-05,GP_prob,GP_question
80,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9623605581000447,0.03763947901047615,0,9.71819679307373e-05,3.8009440091698633e-06,GP_improb,simple_question
81,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9584160530939698,0.041583939128994274,1,8.77453622365465e-05,3.8071122580268617e-06,GP_improb,simple_question
82,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9439280675724149,0.0560718545195229,2,8.576166396778717e-05,5.094472681574412e-06,GP_improb,simple_question
83,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9496858408674598,0.050314197484413015,3,9.772164912646986e-05,5.177276661585441e-06,GP_improb,simple_question
84,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9643983859568834,0.03560163948641204,4,0.00011174011126513506,4.124987189252534e-06,GP_improb,simple_question
85,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9628696423023939,0.037130378996122815,5,9.799768884022342e-05,3.7790071819884894e-06,GP_improb,simple_question
86,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9569047149270773,0.0430952768267403,6,8.491051505643554e-05,3.82404019267789e-06,GP_improb,simple_question
87,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9506847923621535,0.049315184056046846,7,9.113014522199592e-05,4.7272234151887445e-06,GP_improb,simple_question
88,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.03126642831719906,0.9687335696071386,0,3.481964626083061e-06,0.00010788236556891206,GP_improb,GP_question
89,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.03932053633855492,0.9606795385479927,1,3.4256517662128744e-06,8.369553989950873e-05,GP_improb,GP_question
90,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.054844164954367614,0.9451559260487556,2,4.9140701588804014e-06,8.468652754345385e-05,GP_improb,GP_question
91,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.04185688776220253,0.9581430815160275,3,4.430855357585254e-06,0.0001014263987144659,GP_improb,GP_question
92,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.034542955400322484,0.9654570482671261,4,3.99911507403556e-06,0.00011177311807841761,GP_improb,GP_question
93,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.03629605840357364,0.9637039164081216,5,3.5620338797362873e-06,9.457627322717599e-05,GP_improb,GP_question
94,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.03579908520633879,0.9642008561640978,6,3.4149124904048287e-06,9.197613360356627e-05,GP_improb,GP_question
95,google/gemma-2-2b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.04277430336736554,0.957225683145225,7,4.041122710249172e-06,9.043434442901344e-05,GP_improb,GP_question
96,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9825034951791167,0.017496500076845223,0,0.00012375321557556163,2.203806970013482e-06,nonGP_prob,simple_question
97,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9818666037172079,0.018133395013173015,1,0.00012998953900478227,2.400684200113941e-06,nonGP_prob,simple_question
98,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9732357561588287,0.02676424918063347,2,0.00010626417167713953,2.9222936483042777e-06,nonGP_prob,simple_question
99,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9773805122822523,0.02261949194883428,3,0.0001410612350127849,3.264576790325789e-06,nonGP_prob,simple_question
100,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9824349377304316,0.017565033384293827,4,0.00013298721000865044,2.3776888862479806e-06,nonGP_prob,simple_question
101,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9816812351346016,0.018318763104700153,5,0.00014187200827109336,2.6474170873118895e-06,nonGP_prob,simple_question
102,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9776352485641837,0.02236475900775403,6,0.00010620760770052584,2.429645703289421e-06,nonGP_prob,simple_question
103,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.978445396758616,0.021554598483739085,7,0.00013108645896409143,2.8877602852299834e-06,nonGP_prob,simple_question
104,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.04337236204521133,0.9566276129335165,0,4.091964242788383e-06,9.025299470977188e-05,nonGP_prob,GP_question
105,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.04748770425397275,0.952512301504612,1,4.061729557016227e-06,8.147051380547055e-05,nonGP_prob,GP_question
106,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.07321252025455749,0.926787493750453,2,5.131274589338913e-06,6.495611569334869e-05,nonGP_prob,GP_question
107,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.06177798207792762,0.9382219985127449,3,5.918478744528985e-06,8.988392096398456e-05,nonGP_prob,GP_question
108,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.05033771753081595,0.9496622420847416,4,4.96270077082403e-06,9.36254112957613e-05,nonGP_prob,GP_question
109,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.04844319480883463,0.9515568055212498,5,4.800692703094654e-06,9.429872932287253e-05,nonGP_prob,GP_question
110,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.043562997118318236,0.9564370289444923,6,3.7947673830205156e-06,8.331511435244465e-05,nonGP_prob,GP_question
111,google/gemma-2-2b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.046781145064635155,0.9532189257442951,7,4.509878942126743e-06,9.18939017537923e-05,nonGP_prob,GP_question
112,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9831485124304891,0.016851457017278193,0,0.00012814145748052397,2.196382521659195e-06,nonGP_improb,simple_question
113,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9820640804246068,0.017935962974194197,1,0.00014217748548617237,2.596663496727287e-06,nonGP_improb,simple_question
114,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.973418110050261,0.02658190821494344,2,0.00011133360430903849,3.0402761490690502e-06,nonGP_improb,simple_question
115,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9781024400144815,0.021897555404041924,3,0.00015732689621472673,3.5222018155076085e-06,nonGP_improb,simple_question
116,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9814696237444878,0.0185303569088191,4,0.00013485398494594847,2.54607213850044e-06,nonGP_improb,simple_question
117,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9813151257112622,0.01868488095546894,5,0.00015008660670901008,2.8577468941628267e-06,nonGP_improb,simple_question
118,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9789287960156798,0.02107118007301878,6,0.00011159733128351945,2.402102598018062e-06,nonGP_improb,simple_question
119,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.977957334369421,0.02204272022199305,7,0.00014290677972894628,3.2210548506217407e-06,nonGP_improb,simple_question
120,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.07350691975316437,0.9264930803328753,0,5.358264794995404e-06,6.75364293556413e-05,nonGP_improb,GP_question
121,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.09281654338610679,0.9071834897622466,1,6.107946238053503e-06,5.969871580191466e-05,nonGP_improb,GP_question
122,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.10582621663692748,0.8941737227141857,2,6.414380517094122e-06,5.419800987738199e-05,nonGP_improb,GP_question
123,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.12715269761728365,0.8728473726660013,3,9.109685806821255e-06,6.25339908992828e-05,nonGP_improb,GP_question
124,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.08213043489733352,0.9178695995360613,4,6.3116372381196405e-06,7.053731474115921e-05,nonGP_improb,GP_question
125,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.11226776058358645,0.8877323092892766,5,7.583095658806748e-06,5.996164338739618e-05,nonGP_improb,GP_question
126,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.07286176143851009,0.927138245664537,6,4.75843512063299e-06,6.054927484910877e-05,nonGP_improb,GP_question
127,google/gemma-2-2b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.10901365731449708,0.890986311249435,7,7.349254158231055e-06,6.0066642959100136e-05,nonGP_improb,GP_question
128,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9368955288082361,0.06310445889625882,0,6.563914712387486e-05,4.4211152880266336e-06,GP_prob,simple_question
129,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9094353495165706,0.09056472746054389,1,5.85384540272571e-05,5.829462618263631e-06,GP_prob,simple_question
130,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9184523932635784,0.0815476681493017,2,6.010354718455346e-05,5.336481814008712e-06,GP_prob,simple_question
131,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.910492810420692,0.08950722429168678,3,6.313357147291754e-05,6.206431347078852e-06,GP_prob,simple_question
132,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9325781371444464,0.0674218937139841,4,6.693563204862585e-05,4.839194442351948e-06,GP_prob,simple_question
133,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9245285764336586,0.0754714079781067,5,6.800646974625124e-05,5.551525081956337e-06,GP_prob,simple_question
134,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9266268853098154,0.07337307782961844,6,5.7936465850616514e-05,4.587582310771774e-06,GP_prob,simple_question
135,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.9132812395691872,0.08671878819438028,7,6.112354765264172e-05,5.803863844669921e-06,GP_prob,simple_question
136,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.03240056292391813,0.9675994031131268,0,3.0686833404180557e-06,9.164211883216922e-05,GP_prob,GP_question
137,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.04244970940612358,0.9575502583757043,1,3.5428366684174236e-06,7.991678654661882e-05,GP_prob,GP_question
138,google/gemma-2-2b,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.05757149411248719,0.9424285963177681,2,4.4444718906872654e-06,7.275471216416918e-05,GP_prob,GP_question
