,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
13,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.5260180234909058,0.473982036113739,5,0.5260180234909058,0.473982036113739,GP_prob,GP_question
14,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.5065099000930786,0.4934901297092438,6,0.5065099000930786,0.4934901297092438,GP_prob,GP_question
15,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.46101680397987366,0.5389832258224487,7,0.46101680397987366,0.5389832258224487,GP_prob,GP_question
16,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.6970593929290771,0.30294057726860046,0,0.6970593929290771,0.30294057726860046,GP_improb,simple_question
17,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.674622654914856,0.32537734508514404,1,0.674622654914856,0.32537734508514404,GP_improb,simple_question
18,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.7441609501838684,0.2558390200138092,2,0.7441609501838684,0.2558390200138092,GP_improb,simple_question
19,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8640046119689941,0.13599540293216705,3,0.8640046119689941,0.13599540293216705,GP_improb,simple_question
20,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.7861855030059814,0.21381449699401855,4,0.7861855030059814,0.21381449699401855,GP_improb,simple_question
21,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.6334102749824524,0.36658975481987,5,0.6334102749824524,0.36658975481987,GP_improb,simple_question
22,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.6334102749824524,0.36658975481987,6,0.6334102749824524,0.36658975481987,GP_improb,simple_question
23,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.6630875468254089,0.33691245317459106,7,0.6630875468254089,0.33691245317459106,GP_improb,simple_question
24,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.4035668969154358,0.596433162689209,0,0.4035668969154358,0.596433162689209,GP_improb,GP_question
25,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.6026851534843445,0.39731481671333313,1,0.6026851534843445,0.39731481671333313,GP_improb,GP_question
26,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.5774953961372375,0.42250463366508484,2,0.5774953961372375,0.42250463366508484,GP_improb,GP_question
27,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.42250463366508484,0.5774953961372375,3,0.42250463366508484,0.5774953961372375,GP_improb,GP_question
28,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.5,0.5,4,0.5,0.5,GP_improb,GP_question
29,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.596433162689209,0.4035668969154358,5,0.596433162689209,0.4035668969154358,GP_improb,GP_question
30,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.6746222376823425,0.32537776231765747,6,0.6746222376823425,0.32537776231765747,GP_improb,GP_question
31,meta-llama/Llama-3.2-11B-Vision-Instruct,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.7490872144699097,0.25091278553009033,7,0.7490872144699097,0.25091278553009033,GP_improb,GP_question
32,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.5647385716438293,0.43526142835617065,0,0.5647385716438293,0.43526142835617065,nonGP_prob,simple_question
33,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.3910956382751465,0.6089043021202087,1,0.3910956382751465,0.6089043021202087,nonGP_prob,simple_question
34,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.6026851534843445,0.39731481671333313,2,0.6026851534843445,0.39731481671333313,nonGP_prob,simple_question
35,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.7772998809814453,0.22270014882087708,3,0.7772998809814453,0.22270014882087708,nonGP_prob,simple_question
36,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.7539499998092651,0.24605004489421844,4,0.7539499998092651,0.24605004489421844,nonGP_prob,simple_question
37,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.33691245317459106,0.6630875468254089,5,0.33691245317459106,0.6630875468254089,nonGP_prob,simple_question
38,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.3910961449146271,0.6089038848876953,6,0.3910961449146271,0.6089038848876953,nonGP_prob,simple_question
39,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the memo near completion?,0.37265726923942566,0.6273427605628967,7,0.37265726923942566,0.6273427605628967,nonGP_prob,simple_question
40,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.7817751169204712,0.2182248830795288,0,0.7817751169204712,0.2182248830795288,nonGP_prob,GP_question
41,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.7681542038917542,0.23184579610824585,1,0.7681542038917542,0.23184579610824585,nonGP_prob,GP_question
42,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.6746222376823425,0.32537776231765747,2,0.6746222376823425,0.32537776231765747,nonGP_prob,GP_question
43,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.4288710057735443,0.5711290240287781,3,0.4288710057735443,0.5711290240287781,nonGP_prob,GP_question
44,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.5454474687576294,0.454552561044693,4,0.5454474687576294,0.454552561044693,nonGP_prob,GP_question
45,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.7772998809814453,0.22270014882087708,5,0.7772998809814453,0.22270014882087708,nonGP_prob,GP_question
46,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.7727594971656799,0.22724048793315887,6,0.7727594971656799,0.22724048793315887,nonGP_prob,GP_question
47,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.7441609501838684,0.2558390200138092,7,0.7441609501838684,0.2558390200138092,nonGP_prob,GP_question
48,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.7539499998092651,0.24605004489421844,0,0.7539499998092651,0.24605004489421844,nonGP_improb,simple_question
49,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.685949444770813,0.314050555229187,1,0.685949444770813,0.314050555229187,nonGP_improb,simple_question
50,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.729005753993988,0.27099427580833435,2,0.729005753993988,0.27099427580833435,nonGP_improb,simple_question
51,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,3,1.0,0.0,nonGP_improb,simple_question
52,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8191231489181519,0.18087686598300934,4,0.8191231489181519,0.18087686598300934,nonGP_improb,simple_question
53,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.6454181671142578,0.35458189249038696,5,0.6454181671142578,0.35458189249038696,nonGP_improb,simple_question
54,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.5518959164619446,0.4481040835380554,6,0.5518959164619446,0.4481040835380554,nonGP_improb,simple_question
55,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.583836555480957,0.41616347432136536,7,0.583836555480957,0.41616347432136536,nonGP_improb,simple_question
56,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,0,1.0,0.0,nonGP_improb,GP_question
57,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,1,1.0,0.0,nonGP_improb,GP_question
58,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,2,1.0,0.0,nonGP_improb,GP_question
59,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,3,1.0,0.0,nonGP_improb,GP_question
60,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,4,1.0,0.0,nonGP_improb,GP_question
61,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,5,1.0,0.0,nonGP_improb,GP_question
62,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,6,1.0,0.0,nonGP_improb,GP_question
63,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,7,1.0,0.0,nonGP_improb,GP_question
64,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.5647390484809875,0.43526098132133484,0,0.5647390484809875,0.43526098132133484,GP_prob,simple_question
65,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.6026856303215027,0.3973143994808197,1,0.6026856303215027,0.3973143994808197,GP_prob,simple_question
66,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.7391713261604309,0.2608286738395691,2,0.7391713261604309,0.2608286738395691,GP_prob,simple_question
67,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8577680587768555,0.14223188161849976,3,0.8577680587768555,0.14223188161849976,GP_prob,simple_question
68,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.7681538462638855,0.2318461537361145,4,0.7681538462638855,0.2318461537361145,GP_prob,simple_question
69,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.596433162689209,0.4035668969154358,5,0.596433162689209,0.4035668969154358,GP_prob,simple_question
70,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.5901496410369873,0.4098503887653351,6,0.5901496410369873,0.4098503887653351,GP_prob,simple_question
71,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.583836555480957,0.41616347432136536,7,0.583836555480957,0.41616347432136536,GP_prob,simple_question
72,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.33111974596977234,0.66888028383255,0,0.33111974596977234,0.66888028383255,GP_prob,GP_question
73,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.29746994376182556,0.7025300860404968,1,0.29746994376182556,0.7025300860404968,GP_prob,GP_question
74,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.24125084280967712,0.7587491869926453,2,0.24125084280967712,0.7587491869926453,GP_prob,GP_question
75,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,3,0.0,1.0,GP_prob,GP_question
76,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.2182248830795288,0.7817751169204712,4,0.2182248830795288,0.7817751169204712,GP_prob,GP_question
77,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.342754989862442,0.6572449803352356,5,0.342754989862442,0.6572449803352356,GP_prob,GP_question
78,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.41616347432136536,0.583836555480957,6,0.41616347432136536,0.583836555480957,GP_prob,GP_question
79,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.28140559792518616,0.7185943722724915,7,0.28140559792518616,0.7185943722724915,GP_prob,GP_question
80,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.36658975481987,0.6334102749824524,0,0.36658975481987,0.6334102749824524,GP_improb,simple_question
81,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.2761697769165039,0.7238302230834961,1,0.2761697769165039,0.7238302230834961,GP_improb,simple_question
82,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.5454469919204712,0.4545530080795288,2,0.5454469919204712,0.4545530080795288,GP_improb,simple_question
83,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.5325063467025757,0.4674936532974243,3,0.5325063467025757,0.4674936532974243,GP_improb,simple_question
84,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.4934896230697632,0.5065103769302368,4,0.4934896230697632,0.5065103769302368,GP_improb,simple_question
85,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.28140559792518616,0.7185943722724915,5,0.28140559792518616,0.7185943722724915,GP_improb,simple_question
86,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.39731481671333313,0.6026851534843445,6,0.39731481671333313,0.6026851534843445,GP_improb,simple_question
87,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.2318461537361145,0.7681538462638855,7,0.2318461537361145,0.7681538462638855,GP_improb,simple_question
88,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.7948101758956909,0.2051898092031479,0,0.7948101758956909,0.2051898092031479,GP_improb,GP_question
89,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.8229490518569946,0.1770508885383606,1,0.8229490518569946,0.1770508885383606,GP_improb,GP_question
90,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.6394357681274414,0.3605642020702362,2,0.6394357681274414,0.3605642020702362,GP_improb,GP_question
91,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.5260180234909058,0.473982036113739,3,0.5260180234909058,0.473982036113739,GP_improb,GP_question
92,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.6630871295928955,0.3369128704071045,4,0.6630871295928955,0.3369128704071045,GP_improb,GP_question
93,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,1.0,0.0,5,1.0,0.0,GP_improb,GP_question
94,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.7341195344924927,0.2658804953098297,6,0.7341195344924927,0.2658804953098297,GP_improb,GP_question
95,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.8479677438735962,0.15203224122524261,7,0.8479677438735962,0.15203224122524261,GP_improb,GP_question
96,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8700094819068909,0.12999047338962555,0,0.8700094819068909,0.12999047338962555,nonGP_prob,simple_question
97,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.794809877872467,0.20519010722637177,1,0.794809877872467,0.20519010722637177,nonGP_prob,simple_question
98,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,2,1.0,0.0,nonGP_prob,simple_question
99,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,3,1.0,0.0,nonGP_prob,simple_question
100,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,4,1.0,0.0,nonGP_prob,simple_question
101,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8445800542831421,0.15541991591453552,5,0.8445800542831421,0.15541991591453552,nonGP_prob,simple_question
102,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8670357465744019,0.13296423852443695,6,0.8670357465744019,0.13296423852443695,nonGP_prob,simple_question
103,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8411310911178589,0.1588689386844635,7,0.8411310911178589,0.1588689386844635,nonGP_prob,simple_question
104,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.6454181671142578,0.35458189249038696,0,0.6454181671142578,0.35458189249038696,nonGP_prob,GP_question
105,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.48698195815086365,0.5130180716514587,1,0.48698195815086365,0.5130180716514587,nonGP_prob,GP_question
106,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.43526142835617065,0.5647385716438293,2,0.43526142835617065,0.5647385716438293,nonGP_prob,GP_question
107,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0,1.0,3,0.0,1.0,nonGP_prob,GP_question
108,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.5838360786437988,0.4161638915538788,4,0.5838360786437988,0.4161638915538788,nonGP_prob,GP_question
109,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.7185943722724915,0.28140559792518616,5,0.7185943722724915,0.28140559792518616,nonGP_prob,GP_question
110,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.6572449803352356,0.342754989862442,6,0.6572449803352356,0.342754989862442,nonGP_prob,GP_question
111,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.5838360786437988,0.4161638915538788,7,0.5838360786437988,0.4161638915538788,nonGP_prob,GP_question
112,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.5130180716514587,0.48698195815086365,0,0.5130180716514587,0.48698195815086365,nonGP_improb,simple_question
113,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.28140559792518616,0.7185943722724915,1,0.28140559792518616,0.7185943722724915,nonGP_improb,simple_question
114,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.6803122162818909,0.31968778371810913,2,0.6803122162818909,0.31968778371810913,nonGP_improb,simple_question
115,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7079436779022217,0.29205629229545593,3,0.7079436779022217,0.29205629229545593,nonGP_improb,simple_question
116,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.5711290240287781,0.4288710057735443,4,0.5711290240287781,0.4288710057735443,nonGP_improb,simple_question
117,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.2658804953098297,0.7341195344924927,5,0.2658804953098297,0.7341195344924927,nonGP_improb,simple_question
118,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.5454469919204712,0.4545530080795288,6,0.5454469919204712,0.4545530080795288,nonGP_improb,simple_question
119,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.20946969091892242,0.7905303239822388,7,0.20946969091892242,0.7905303239822388,nonGP_improb,simple_question
120,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,0,1.0,0.0,nonGP_improb,GP_question
121,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,1,1.0,0.0,nonGP_improb,GP_question
122,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,2,1.0,0.0,nonGP_improb,GP_question
123,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,3,1.0,0.0,nonGP_improb,GP_question
124,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,4,1.0,0.0,nonGP_improb,GP_question
125,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,5,1.0,0.0,nonGP_improb,GP_question
126,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,6,1.0,0.0,nonGP_improb,GP_question
127,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,7,1.0,0.0,nonGP_improb,GP_question
128,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.6026851534843445,0.39731481671333313,0,0.6026851534843445,0.39731481671333313,GP_prob,simple_question
