,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
38,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.9702684506471542,0.0297316492747636,6,0.8210140265778136,0.0251580903200752,nonGP_prob,simple_question
39,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8763822333362441,0.1236177672889695,7,0.6340423945891871,0.0894346118715549,nonGP_prob,simple_question
40,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0229935453631791,0.9770064288784396,0,0.020287639498238,0.8620312132698018,nonGP_prob,GP_question
41,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0357051778722361,0.9642947733207166,1,0.0268925374857942,0.7262905631873764,nonGP_prob,GP_question
42,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0260093739389555,0.973990601336709,2,0.022200328161456,0.8313507055581795,nonGP_prob,GP_question
43,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0825482331274543,0.9174518743168392,3,0.059073069664886,0.6565458289962862,nonGP_prob,GP_question
44,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0223389102462183,0.9776610775161316,4,0.0190615797630728,0.8342289173024255,nonGP_prob,GP_question
45,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.05499856903426,0.9450014020162598,5,0.0405188228120776,0.6962062153463648,nonGP_prob,GP_question
46,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0149787160545531,0.9850212492735864,6,0.012631376338088,0.8306569293406483,nonGP_prob,GP_question
47,Qwen/Qwen2.5-7B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0945752829631718,0.9054247857975496,7,0.071120095786167,0.6808744606991013,nonGP_prob,GP_question
48,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9647658295682504,0.0352340706479621,0,0.8052335870384013,0.0294078145602947,nonGP_improb,simple_question
49,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9308206507546402,0.069179416569332,1,0.6959131167409396,0.0517208804090199,nonGP_improb,simple_question
50,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.954062785400538,0.0459373060887529,2,0.7552120651378118,0.0363628166736695,nonGP_improb,simple_question
51,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9056769400572192,0.0943231092506167,3,0.6249668940663469,0.06508813523231,nonGP_improb,simple_question
52,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9586595478249365,0.0413403997652253,4,0.7750796082850684,0.0334238563391835,nonGP_improb,simple_question
53,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9198717822637263,0.0801283696688894,5,0.6727161016415266,0.0585990812217165,nonGP_improb,simple_question
54,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9702419714801636,0.0297580921566247,6,0.8127760769727956,0.0249284873483883,nonGP_improb,simple_question
55,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.9047597484807284,0.0952403681739504,7,0.6371113497045826,0.067066116825142,nonGP_improb,simple_question
56,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9739413333361142,0.0260586448738138,0,0.7900703488009668,0.0211390157386404,nonGP_improb,GP_question
57,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9893622239008836,0.0106376736676416,1,0.7670459164347392,0.0082473171333887,nonGP_improb,GP_question
58,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.965224443631996,0.0347756797549436,2,0.7556673939899383,0.0272256352217823,nonGP_improb,GP_question
59,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9888553416772226,0.0111446588128067,3,0.6697243904379562,0.0075479692543076,nonGP_improb,GP_question
60,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9773781467439732,0.0226217912210131,4,0.7560728521523146,0.0174995952817056,nonGP_improb,GP_question
61,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9875143051579728,0.0124857788982808,5,0.7040073486551748,0.0089012175339533,nonGP_improb,GP_question
62,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.965685855022116,0.0343140847275549,6,0.7613103887453434,0.0270519324043618,nonGP_improb,GP_question
63,Qwen/Qwen2.5-7B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9894396066528516,0.0105604189730499,7,0.7288109825952986,0.0077786947060296,nonGP_improb,GP_question
64,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9821523889793298,0.0178477225887121,0,0.8574561192558576,0.0155817349978479,GP_prob,simple_question
65,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9731077991261828,0.0268922181041135,1,0.7716351443555141,0.0213244409525903,GP_prob,simple_question
66,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9719900341995072,0.0280098768646386,2,0.7874436767529005,0.0226917964710207,GP_prob,simple_question
67,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9541248798868764,0.0458750985802547,3,0.7184142949470242,0.034541941689445,GP_prob,simple_question
68,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9831908922974436,0.0168090873621524,4,0.8434079135597585,0.0144192935599489,GP_prob,simple_question
69,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9386812922689388,0.061318683563063,5,0.694237965796674,0.0453505960061191,GP_prob,simple_question
70,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9888630382927204,0.0111369601361177,6,0.8663929277645366,0.0097576539770369,GP_prob,simple_question
71,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9501188764174912,0.049881116861437,7,0.7252019937404839,0.0380730097678672,GP_prob,simple_question
72,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0132370077874286,0.9867629615289388,0,0.0116657766940955,0.8696342938596899,GP_prob,GP_question
73,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0273750630953668,0.9726249474324504,1,0.021548637846334,0.765614400982713,GP_prob,GP_question
74,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0183216268429973,0.981678401081126,2,0.0152893437438983,0.819207686828122,GP_prob,GP_question
75,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0481183686110435,0.95188170784445,3,0.0343653180685636,0.6798176645295371,GP_prob,GP_question
76,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0126582652283717,0.987341631567233,4,0.0107755341015156,0.840489085950594,GP_prob,GP_question
77,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0499743836414632,0.9500256520943822,5,0.0379258170625202,0.720979410400787,GP_prob,GP_question
78,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0097879556151494,0.9902119752966884,6,0.0084344825764581,0.8532859900496987,GP_prob,GP_question
79,Qwen/Qwen2.5-7B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.05229399349603,0.9477060761782924,7,0.0389424596042431,0.7057408089158344,GP_prob,GP_question
80,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9717822120985602,0.0282178654562645,0,0.8367817114904028,0.0242978238198103,GP_improb,simple_question
81,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9654715831316024,0.034528492652516,1,0.7715395437851384,0.0275928341767253,GP_improb,simple_question
82,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9614502803078722,0.0385498036319829,2,0.7931795760543991,0.0318029089375331,GP_improb,simple_question
83,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.931659434593712,0.0683405578770202,3,0.6782522381683975,0.0497522271062393,GP_improb,simple_question
84,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9746083554618964,0.0253917982428673,4,0.8277294550787246,0.0215651125574076,GP_improb,simple_question
85,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9253295260903088,0.0746705173418806,5,0.7014581403076363,0.0566049625662739,GP_improb,simple_question
86,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9814819685934708,0.0185180595512104,6,0.8441302781595823,0.0159265831443513,GP_improb,simple_question
87,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9246198468665624,0.0753801219478482,7,0.6734274789305346,0.0549015344049355,GP_improb,simple_question
88,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0189126357143338,0.9810873128017192,0,0.0161042606850685,0.8354036371702023,GP_improb,GP_question
89,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.039727789419075,0.9602721705459772,1,0.0298420281836655,0.7213205460664085,GP_improb,GP_question
90,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0257224988069495,0.9742774955579988,2,0.0204348084601706,0.7739984490369807,GP_improb,GP_question
91,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0726477587626011,0.927352204087356,3,0.0508337565665364,0.6488954255328281,GP_improb,GP_question
92,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0182336444051829,0.9817663739645468,4,0.0151234688618542,0.8143031226820767,GP_improb,GP_question
93,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0620145094108703,0.9379855176102864,5,0.0459124114187465,0.6944370770120258,GP_improb,GP_question
94,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0140889822466898,0.98591107031325,6,0.011737688073778,0.8213735959029691,GP_improb,GP_question
95,Qwen/Qwen2.5-7B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0635300990660709,0.9364697612732016,7,0.0467260232670003,0.6887681353387052,GP_improb,GP_question
96,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9847085796698138,0.0152914180342929,0,0.8707079584150961,0.0135211170355291,nonGP_prob,simple_question
97,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9589659742264304,0.0410340991912514,1,0.7660793578415905,0.0327804921884551,nonGP_prob,simple_question
98,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9778747690684212,0.0221251975047067,2,0.8304543064116388,0.018789690401717,nonGP_prob,simple_question
99,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9391779623990716,0.0608219965807927,3,0.7021142292378499,0.0454695390751256,nonGP_prob,simple_question
100,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9856076022524576,0.0143924695592274,4,0.8547423233276277,0.0124814916230362,nonGP_prob,simple_question
101,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9515581352625304,0.0484419041368626,5,0.7524704498266601,0.0383067543292066,nonGP_prob,simple_question
102,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9880709561405184,0.0119290373698595,6,0.8707869103977828,0.0105130602331082,nonGP_prob,simple_question
103,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9449947236055324,0.0550053144034006,7,0.7297370580304232,0.0424758085698533,nonGP_prob,simple_question
104,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0241329713942404,0.9758671178153692,0,0.021038065385408,0.8507180845690527,nonGP_prob,GP_question
105,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0354558188148041,0.9645442825526516,1,0.0278395380526648,0.7573500812388829,nonGP_prob,GP_question
106,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0294909783422419,0.970509030299354,2,0.0248950566785648,0.8192633271951308,nonGP_prob,GP_question
107,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0696893249719572,0.930310797759148,3,0.0502514226051005,0.6708264017172496,nonGP_prob,GP_question
108,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0222249734302319,0.9777751167921452,4,0.0189552019976231,0.8339234198710983,nonGP_prob,GP_question
109,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0761666480965672,0.923833460049309,5,0.0584184466162724,0.7085636276813148,nonGP_prob,GP_question
110,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.017899030082038,0.9821009189602136,6,0.0152349617516236,0.8359263292493324,nonGP_prob,GP_question
111,Qwen/Qwen2.5-7B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0763016145969359,0.9236983627940843,7,0.0563463273868194,0.6821220272643131,nonGP_prob,GP_question
112,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9730631960462688,0.0269368918082482,0,0.8509039834809755,0.0235552098986522,nonGP_improb,simple_question
113,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.943081338354432,0.0569187089696301,1,0.7512138181330101,0.0453387412739054,nonGP_improb,simple_question
114,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9609328969679608,0.0390669916280161,2,0.8014508893611492,0.0325832073919292,nonGP_improb,simple_question
115,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9181145449886116,0.0818854152659085,3,0.6905654026934371,0.061590613084812,nonGP_improb,simple_question
116,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.977028216759436,0.0229718444821691,4,0.8414302316894009,0.0197836710954972,nonGP_improb,simple_question
117,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9284736897532184,0.0715262944567767,5,0.7259685811575309,0.0559260250135071,nonGP_improb,simple_question
118,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.980783760528766,0.0192162603005923,6,0.8643189956935657,0.0169343940019217,nonGP_improb,simple_question
119,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.9224649693928768,0.0775349368826887,7,0.7113355061162565,0.0597891001283414,nonGP_improb,simple_question
120,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.0501234356982571,0.9498766193405572,0,0.0429457723784132,0.8138545634469665,nonGP_improb,GP_question
121,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9609506573052188,0.0390493714734248,1,0.7169947757275068,0.0291359348890551,nonGP_improb,GP_question
122,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.968211289668318,0.0317885983742485,2,0.7723314345620054,0.0253574133362519,nonGP_improb,GP_question
123,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9634518422156048,0.0365481855342295,3,0.6284839058162248,0.0238413023070904,nonGP_improb,GP_question
124,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9887254250257058,0.0112745871049284,4,0.8281260400752899,0.0094432476156072,nonGP_improb,GP_question
125,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.0884081585794351,0.9115918774677992,5,0.0627687762230495,0.6472197563200552,nonGP_improb,GP_question
126,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9848514458823132,0.0151485971218079,6,0.8153458464605308,0.0125413283313662,nonGP_improb,GP_question
127,Qwen/Qwen2.5-7B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9660638917186476,0.0339360480430031,7,0.6692600496269705,0.0235098739974546,nonGP_improb,GP_question
128,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0658271980381925,0.9341727697682956,0,0.0544595123273694,0.7728506925413683,GP_prob,simple_question
129,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0071286435696933,0.992871393674406,1,0.0060152340064778,0.8377966760394031,GP_prob,simple_question
130,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0917453727137171,0.908254526526946,2,0.0716435201834713,0.7092515446693994,GP_prob,simple_question
131,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0080423421237725,0.9919577546621524,3,0.0058242962604531,0.7183797447453557,GP_prob,simple_question
132,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.8471849768145603,0.1528150235436776,4,0.7108068059383186,0.1282151754412623,GP_prob,simple_question
133,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.1049199602451267,0.8950799606506195,5,0.0712566757218553,0.6078960410260166,GP_prob,simple_question
134,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0838577306996057,0.9161423821605156,6,0.069112543865657,0.7550518630672372,GP_prob,simple_question
135,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0086175445696419,0.991382323640508,7,0.0062808288938462,0.7225611426510312,GP_prob,simple_question
136,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0149254598443491,0.985074574364262,0,0.0128881270489387,0.85061143771145,GP_prob,GP_question
137,Qwen/Qwen2.5-7B,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0232286462423441,0.9767713956712214,1,0.0188319592371635,0.7918894396306086,GP_prob,GP_question
