,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
42,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0,1.0,2,0.0,1.0,nonGP_prob,GP_question
43,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,1.0,0.0,3,1.0,0.0,nonGP_prob,GP_question
44,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,1.0,0.0,4,1.0,0.0,nonGP_prob,GP_question
45,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.0,1.0,5,0.0,1.0,nonGP_prob,GP_question
46,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,1.0,0.0,6,1.0,0.0,nonGP_prob,GP_question
47,meta-llama/Llama-3.2-11B-Vision-Instruct,The memo neared completion while the secretary typed.,Did the secretary type the memo?,1.0,0.0,7,1.0,0.0,nonGP_prob,GP_question
48,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,0,0.8229494094848633,0.0,nonGP_improb,simple_question
49,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,1,1.0,0.0,nonGP_improb,simple_question
50,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,2,1.0,0.0,nonGP_improb,simple_question
51,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,3,1.0,0.0,nonGP_improb,simple_question
52,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,4,1.0,0.0,nonGP_improb,simple_question
53,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,5,1.0,0.0,nonGP_improb,simple_question
54,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,6,1.0,0.0,nonGP_improb,simple_question
55,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the drawing near completion?,1.0,0.0,7,1.0,0.0,nonGP_improb,simple_question
56,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,0,1.0,0.0,nonGP_improb,GP_question
57,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,1,1.0,0.0,nonGP_improb,GP_question
58,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,2,1.0,0.0,nonGP_improb,GP_question
59,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,3,1.0,0.0,nonGP_improb,GP_question
60,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,4,1.0,0.0,nonGP_improb,GP_question
61,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,5,1.0,0.0,nonGP_improb,GP_question
62,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,6,1.0,0.0,nonGP_improb,GP_question
63,meta-llama/Llama-3.2-11B-Vision-Instruct,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,1.0,0.0,7,1.0,0.0,nonGP_improb,GP_question
64,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,0,1.0,0.0,GP_prob,simple_question
65,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,1,1.0,0.0,GP_prob,simple_question
66,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,2,1.0,0.0,GP_prob,simple_question
67,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,3,1.0,0.0,GP_prob,simple_question
68,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,4,1.0,0.0,GP_prob,simple_question
69,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,5,1.0,0.0,GP_prob,simple_question
70,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,6,0.9081846475601196,0.0,GP_prob,simple_question
71,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,1.0,0.0,7,1.0,0.0,GP_prob,simple_question
72,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,0,0.0,1.0,GP_prob,GP_question
73,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,1,0.0,1.0,GP_prob,GP_question
74,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,2,0.0,1.0,GP_prob,GP_question
75,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,3,0.0,1.0,GP_prob,GP_question
76,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,4,0.0,1.0,GP_prob,GP_question
77,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,5,0.0,1.0,GP_prob,GP_question
78,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,6,0.0,1.0,GP_prob,GP_question
79,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.0,1.0,7,0.0,1.0,GP_prob,GP_question
80,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,0,1.0,0.0,GP_improb,simple_question
81,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.0,1.0,1,0.0,1.0,GP_improb,simple_question
82,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,2,1.0,0.0,GP_improb,simple_question
83,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,3,1.0,0.0,GP_improb,simple_question
84,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,4,1.0,0.0,GP_improb,simple_question
85,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,5,1.0,0.0,GP_improb,simple_question
86,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,6,1.0,0.0,GP_improb,simple_question
87,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,1.0,0.0,7,1.0,0.0,GP_improb,simple_question
88,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,1.0,0.0,0,1.0,0.0,GP_improb,GP_question
89,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,1.0,0.0,1,0.8322367072105408,0.0,GP_improb,GP_question
90,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0,1.0,2,0.0,1.0,GP_improb,GP_question
91,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,1.0,0.0,3,1.0,0.0,GP_improb,GP_question
92,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0,1.0,4,0.0,1.0,GP_improb,GP_question
93,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0,1.0,5,0.0,1.0,GP_improb,GP_question
94,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,1.0,0.0,6,1.0,0.0,GP_improb,GP_question
95,meta-llama/Llama-3.2-11B-Vision-Instruct,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.0,1.0,7,0.0,1.0,GP_improb,GP_question
96,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,0,0.8267117738723755,0.0,nonGP_prob,simple_question
97,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,1,1.0,0.0,nonGP_prob,simple_question
98,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,2,0.8840392827987671,0.0,nonGP_prob,simple_question
99,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,3,1.0,0.0,nonGP_prob,simple_question
100,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,4,1.0,0.0,nonGP_prob,simple_question
101,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,5,1.0,0.0,nonGP_prob,simple_question
102,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,6,0.7681542038917542,0.0,nonGP_prob,simple_question
103,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,1.0,0.0,7,1.0,0.0,nonGP_prob,simple_question
104,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0,1.0,0,0.0,1.0,nonGP_prob,GP_question
105,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0,1.0,1,0.0,1.0,nonGP_prob,GP_question
106,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0617249198257923,0.9382750988006592,2,0.0399357266724109,0.6070594787597656,nonGP_prob,GP_question
107,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,1.0,0.0,3,1.0,0.0,nonGP_prob,GP_question
108,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,1.0,0.0,4,1.0,0.0,nonGP_prob,GP_question
109,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0,1.0,5,0.0,1.0,nonGP_prob,GP_question
110,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,1.0,0.0,6,1.0,0.0,nonGP_prob,GP_question
111,meta-llama/Llama-3.2-11B-Vision-Instruct,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.0,1.0,7,0.0,1.0,nonGP_prob,GP_question
112,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,0,0.7587487697601318,0.0,nonGP_improb,simple_question
113,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,1,1.0,0.0,nonGP_improb,simple_question
114,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,2,0.7948101758956909,0.0,nonGP_improb,simple_question
115,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,3,1.0,0.0,nonGP_improb,simple_question
116,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,4,1.0,0.0,nonGP_improb,simple_question
117,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,5,1.0,0.0,nonGP_improb,simple_question
118,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,6,0.6803122162818909,0.0,nonGP_improb,simple_question
119,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,1.0,0.0,7,1.0,0.0,nonGP_improb,simple_question
120,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,0,1.0,0.0,nonGP_improb,GP_question
121,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,1,1.0,0.0,nonGP_improb,GP_question
122,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,2,1.0,0.0,nonGP_improb,GP_question
123,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,3,1.0,0.0,nonGP_improb,GP_question
124,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,4,1.0,0.0,nonGP_improb,GP_question
125,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,5,1.0,0.0,nonGP_improb,GP_question
126,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,6,1.0,0.0,nonGP_improb,GP_question
127,meta-llama/Llama-3.2-11B-Vision-Instruct,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,1.0,0.0,7,1.0,0.0,nonGP_improb,GP_question
128,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0,1.0,0,0.0,1.0,GP_prob,simple_question
129,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,1.0,0.0,1,1.0,0.0,GP_prob,simple_question
130,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0,1.0,2,0.0,1.0,GP_prob,simple_question
131,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0,1.0,3,0.0,1.0,GP_prob,simple_question
132,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0,1.0,4,0.0,1.0,GP_prob,simple_question
133,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0,1.0,5,0.0,1.0,GP_prob,simple_question
134,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,1.0,0.0,6,0.8840392827987671,0.0,GP_prob,simple_question
135,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.0,1.0,7,0.0,1.0,GP_prob,simple_question
136,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,0,0.0,1.0,GP_prob,GP_question
137,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,1,0.0,1.0,GP_prob,GP_question
138,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,2,0.0,1.0,GP_prob,GP_question
139,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,3,0.0,1.0,GP_prob,GP_question
140,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,4,0.0,1.0,GP_prob,GP_question
141,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,5,0.0,1.0,GP_prob,GP_question
142,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,6,0.0,1.0,GP_prob,GP_question
143,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.0,1.0,7,0.0,1.0,GP_prob,GP_question
144,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,0,0.8785922527313232,0.0,GP_improb,simple_question
145,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,1,1.0,0.0,GP_improb,simple_question
146,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,2,1.0,0.0,GP_improb,simple_question
147,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,3,1.0,0.0,GP_improb,simple_question
148,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,4,1.0,0.0,GP_improb,simple_question
149,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,5,1.0,0.0,GP_improb,simple_question
150,meta-llama/Llama-3.2-11B-Vision-Instruct,While the cowboy rode the leopard sweated profusely.,Did the leopard sweat profusely?,1.0,0.0,6,1.0,0.0,GP_improb,simple_question
