,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
26,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.14223188161849976,0.8577680587768555,2,0.09408213943243027,0.5673879384994507,GP_improb,GP_question
27,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.12999047338962555,0.8700094819068909,3,0.11499663442373276,0.7696576714515686,GP_improb,GP_question
28,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.16238002479076385,0.837619960308075,4,0.14257732033729553,0.7354698181152344,GP_improb,GP_question
29,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.16958951950073242,0.8304104804992676,5,0.14091350138187408,0.6899957656860352,GP_improb,GP_question
30,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.18476751446723938,0.815232515335083,6,0.13642284274101257,0.6019258499145508,GP_improb,GP_question
31,meta-llama/Llama-3.2-1B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.13599540293216705,0.8640046119689941,7,0.10846114903688431,0.6890742778778076,GP_improb,GP_question
32,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8577680587768555,0.14223188161849976,0,0.535957396030426,0.08887044340372086,nonGP_prob,simple_question
33,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.7441613674163818,0.25583866238594055,1,0.6047484278678894,0.2079092413187027,nonGP_prob,simple_question
34,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8577680587768555,0.14223188161849976,2,0.5083335638046265,0.08428996801376343,nonGP_prob,simple_question
35,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.7817754149436951,0.21822455525398254,3,0.6447018384933472,0.17996187508106232,nonGP_prob,simple_question
36,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.837619960308075,0.16238002479076385,4,0.4515298306941986,0.08753304928541183,nonGP_prob,simple_question
37,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.5130175948143005,0.48698240518569946,5,0.35937508940696716,0.3411371409893036,nonGP_prob,simple_question
38,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.5647380948066711,0.43526190519332886,6,0.31040865182876587,0.23924197256565094,nonGP_prob,simple_question
39,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the memo near completion?,1.0,0.0,7,0.18182621896266937,0.0,nonGP_prob,simple_question
40,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.18087686598300934,0.8191231489181519,0,0.12545497715473175,0.5681383013725281,nonGP_prob,GP_question
41,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.270994633436203,0.7290053963661194,1,0.23256856203079224,0.625635027885437,nonGP_prob,GP_question
42,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.14870516955852509,0.8512948155403137,2,0.09998077899217606,0.5723615288734436,nonGP_prob,GP_question
43,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.18087686598300934,0.8191231489181519,3,0.14861957728862762,0.6730419993400574,nonGP_prob,GP_question
44,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.5,0.5,4,0.33256471157073975,0.33256471157073975,nonGP_prob,GP_question
45,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.12999047338962555,0.8700094819068909,5,0.10065726935863495,0.673686146736145,nonGP_prob,GP_question
46,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.20946969091892242,0.7905303239822388,6,0.14674928784370422,0.5538259744644165,nonGP_prob,GP_question
47,meta-llama/Llama-3.2-1B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.12999047338962555,0.8700094819068909,7,0.10405382513999939,0.696418821811676,nonGP_prob,GP_question
48,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,,,0,0.0,0.0,nonGP_improb,simple_question
49,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.7634837031364441,0.23651622235774994,1,0.1879127323627472,0.058212652802467346,nonGP_improb,simple_question
50,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.7391716837882996,0.26082828640937805,2,0.323960542678833,0.11431453377008438,nonGP_improb,simple_question
51,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.7990248799324036,0.20097514986991882,3,0.6501821875572205,0.1635374128818512,nonGP_improb,simple_question
52,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8918110132217407,0.10818894952535629,4,0.6947951912879944,0.08428822457790375,nonGP_improb,simple_question
53,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.894298255443573,0.105701744556427,5,0.6532801389694214,0.0772145614027977,nonGP_improb,simple_question
54,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8304110169410706,0.16958898305892944,6,0.5117049217224121,0.1045018881559372,nonGP_improb,simple_question
55,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.910332977771759,0.08966704457998276,7,0.6570622324943542,0.06472009420394897,nonGP_improb,simple_question
56,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.2051898092031479,0.7948101758956909,0,0.13147248327732086,0.5092634558677673,nonGP_improb,GP_question
57,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.3029409945011139,0.6970589756965637,1,0.2557106614112854,0.5883832573890686,nonGP_improb,GP_question
58,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.15542016923427582,0.844579815864563,2,0.10610982775688171,0.5766189694404602,nonGP_improb,GP_question
59,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.26082828640937805,0.7391716837882996,3,0.20687058568000793,0.5862588286399841,nonGP_improb,GP_question
60,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.16238002479076385,0.837619960308075,4,0.13412268459796906,0.6918574571609497,nonGP_improb,GP_question
61,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.5711294412612915,0.4288705289363861,5,0.4236186742782593,0.31810224056243896,nonGP_improb,GP_question
62,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.21381480991840363,0.7861851453781128,6,0.15086841583251953,0.5547347664833069,nonGP_improb,GP_question
63,meta-llama/Llama-3.2-1B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.1390845775604248,0.8609153628349304,7,0.1121363565325737,0.6941094398498535,nonGP_improb,GP_question
64,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8411310911178589,0.1588689386844635,0,0.48939481377601624,0.09243462234735489,GP_prob,simple_question
65,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.7290053963661194,0.270994633436203,1,0.5604516267776489,0.20833781361579895,GP_prob,simple_question
66,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8512946367263794,0.1487054079771042,2,0.5271306037902832,0.09207995980978012,GP_prob,simple_question
67,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.7727598547935486,0.22724014520645142,3,0.5462074875831604,0.16061946749687195,GP_prob,simple_question
68,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8445800542831421,0.15541991591453552,4,0.6467483639717102,0.11901486665010452,GP_prob,simple_question
69,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8670357465744019,0.13296423852443695,5,0.6018829941749573,0.09230175614356995,GP_prob,simple_question
70,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.7905303239822388,0.20946969091892242,6,0.5514286160469055,0.1461140513420105,GP_prob,simple_question
71,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8918110132217407,0.10818894952535629,7,0.7249130010604858,0.08794192969799042,GP_prob,simple_question
72,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.11596070975065231,0.8840392827987671,0,0.08019983768463135,0.6114122867584229,GP_prob,GP_question
73,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.23651622235774994,0.7634837031364441,1,0.2073799967765808,0.6694308519363403,GP_prob,GP_question
74,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.14543887972831726,0.8545611500740051,2,0.09781242907047272,0.5747204422950745,GP_prob,GP_question
75,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.15542016923427582,0.844579815864563,3,0.1276143491268158,0.6934782266616821,GP_prob,GP_question
76,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.14543887972831726,0.8545611500740051,4,0.126116082072258,0.7410253882408142,GP_prob,GP_question
77,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.09854090958833694,0.9014590978622437,5,0.08218193054199219,0.7518060207366943,GP_prob,GP_question
78,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.1588691920042038,0.8411308526992798,6,0.1191806048154831,0.6310001611709595,GP_prob,GP_question
79,meta-llama/Llama-3.2-1B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.08756384998559952,0.9124361872673035,7,0.07883726060390472,0.8215031027793884,GP_prob,GP_question
80,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8072577118873596,0.1927422732114792,0,0.40598031878471375,0.09693256765604019,GP_improb,simple_question
81,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.685949444770813,0.314050555229187,1,0.5120670199394226,0.2344413846731186,GP_improb,simple_question
82,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8191229104995728,0.18087714910507202,2,0.4710559546947479,0.10401767492294312,GP_improb,simple_question
83,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.7238305807113647,0.27616941928863525,3,0.48188090324401855,0.18385623395442963,GP_improb,simple_question
84,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.4739815294742584,0.5260184407234192,4,0.2440130114555359,0.27080240845680237,GP_improb,simple_question
85,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.5260184407234192,0.4739815294742584,5,0.28303566575050354,0.25503605604171753,GP_improb,simple_question
86,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.4934896230697632,0.5065103769302368,6,0.2297002375125885,0.2357609122991562,GP_improb,simple_question
87,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8700094819068909,0.12999047338962555,7,0.58887779712677,0.08798582851886749,GP_improb,simple_question
88,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.12999069690704346,0.8700093030929565,0,0.08724113553762436,0.5838925838470459,GP_improb,GP_question
89,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.27616941928863525,0.7238305807113647,1,0.23895743489265442,0.626299262046814,GP_improb,GP_question
90,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.13296423852443695,0.8670357465744019,2,0.09214209765195847,0.6008418798446655,GP_improb,GP_question
91,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.16238002479076385,0.837619960308075,3,0.1434652954339981,0.7400503158569336,GP_improb,GP_question
92,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.14870516955852509,0.8512948155403137,4,0.13031069934368134,0.7459917664527893,GP_improb,GP_question
93,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.1107274517416954,0.8892725706100464,5,0.09174790978431702,0.7368444204330444,GP_improb,GP_question
94,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.1927422732114792,0.8072577118873596,6,0.14258120954036713,0.5971693992614746,GP_improb,GP_question
95,meta-llama/Llama-3.2-1B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.08756384998559952,0.9124361872673035,7,0.07223222404718399,0.7526770234107971,GP_improb,GP_question
96,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8267117738723755,0.17328819632530212,0,0.4910745322704315,0.1029348149895668,nonGP_prob,simple_question
97,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.6970589756965637,0.3029409945011139,1,0.4853467047214508,0.21093107759952545,nonGP_prob,simple_question
98,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8411308526992798,0.1588691920042038,2,0.5062088966369629,0.09561056643724442,nonGP_prob,simple_question
99,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.7727591395378113,0.22724081575870514,3,0.5629444122314453,0.16554181277751923,nonGP_prob,simple_question
100,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.815232515335083,0.18476751446723938,4,0.563054084777832,0.12761279940605164,nonGP_prob,simple_question
101,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.844579815864563,0.15542016923427582,5,0.5672869086265564,0.10439253598451614,nonGP_prob,simple_question
102,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.7681542038917542,0.23184579610824585,6,0.5099278688430786,0.1539074182510376,nonGP_prob,simple_question
103,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8512948155403137,0.14870516955852509,7,0.4146684408187866,0.07243476063013077,nonGP_prob,simple_question
104,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.18087686598300934,0.8191231489181519,0,0.10950958728790283,0.495927631855011,nonGP_prob,GP_question
105,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.2867009937763214,0.7132989764213562,1,0.23699097335338593,0.5896227359771729,nonGP_prob,GP_question
106,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.14870516955852509,0.8512948155403137,2,0.09499137103557587,0.5437986254692078,nonGP_prob,GP_question
107,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.20946969091892242,0.7905303239822388,3,0.15693768858909607,0.5922766327857971,nonGP_prob,GP_question
108,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.47398248314857483,0.5260174870491028,4,0.31337741017341614,0.3477807939052582,nonGP_prob,GP_question
109,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.12999090552330017,0.8700091242790222,5,0.10065761208534241,0.6736859083175659,nonGP_prob,GP_question
110,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.2658804953098297,0.7341195344924927,6,0.10269450396299362,0.28354862332344055,nonGP_prob,GP_question
111,meta-llama/Llama-3.2-1B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.4035668969154358,0.596433162689209,7,0.2640485167503357,0.39023837447166443,nonGP_prob,GP_question
112,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7490872144699097,0.25091278553009033,0,0.18334129452705383,0.06141164153814316,nonGP_improb,simple_question
113,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.6089047789573669,0.39109522104263306,1,0.41095471382141113,0.263953298330307,nonGP_improb,simple_question
114,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7772998809814453,0.22270014882087708,2,0.3975071609020233,0.1138877123594284,nonGP_improb,simple_question
115,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.639435350894928,0.3605646789073944,3,0.386060893535614,0.21769194304943085,nonGP_improb,simple_question
116,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7539496421813965,0.2460504025220871,4,0.5331249237060547,0.1739845871925354,nonGP_improb,simple_question
117,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7861851453781128,0.21381480991840363,5,0.47986891865730286,0.13050754368305206,nonGP_improb,simple_question
118,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.6970598101615906,0.3029401898384094,6,0.4194904565811157,0.1823093593120575,nonGP_improb,simple_question
119,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.8191231489181519,0.18087686598300934,7,0.5071670413017273,0.11199145019054413,nonGP_improb,simple_question
120,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.22724081575870514,0.7727591395378113,0,0.12302136421203613,0.41834864020347595,nonGP_improb,GP_question
121,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.36658975481987,0.6334102749824524,1,0.28583046793937683,0.49387073516845703,nonGP_improb,GP_question
122,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.2051898092031479,0.7948101758956909,2,0.11195675283670425,0.4336685538291931,nonGP_improb,GP_question
123,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.2658804953098297,0.7341195344924927,3,0.19501060247421265,0.53844153881073,nonGP_improb,GP_question
124,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.16238002479076385,0.837619960308075,4,0.14592406153678894,0.7527336478233337,nonGP_improb,GP_question
125,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.17328819632530212,0.8267117738723755,5,0.11112626641988754,0.530153751373291,nonGP_improb,GP_question
126,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.22270014882087708,0.7772998809814453,6,0.0332975760102272,0.11621996760368347,nonGP_improb,GP_question
127,meta-llama/Llama-3.2-1B,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.6089038848876953,0.3910961449146271,7,0.4246092736721039,0.27272456884384155,nonGP_improb,GP_question
128,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.7727591395378113,0.22724081575870514,0,0.5799341201782227,0.17053787410259247,GP_prob,simple_question
129,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.6454176306724548,0.3545823097229004,1,0.535520076751709,0.29420632123947144,GP_prob,simple_question
130,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.811277449131012,0.18872256577014923,2,0.544951856136322,0.12676885724067688,GP_prob,simple_question
131,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.7341195344924927,0.2658804953098297,3,0.6092669367790222,0.22066184878349304,GP_prob,simple_question
132,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.815232515335083,0.18476751446723938,4,0.7039760947227478,0.15955191850662231,GP_prob,simple_question
133,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.5195213556289673,0.4804786741733551,5,0.32320964336395264,0.29892006516456604,GP_prob,simple_question
134,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.7290053963661194,0.270994633436203,6,0.5433568954467773,0.20198315382003784,GP_prob,simple_question
135,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.8577680587768555,0.14223188161849976,7,0.7381753921508789,0.12240146845579147,GP_prob,simple_question
136,meta-llama/Llama-3.2-1B,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.16595342755317688,0.8340466022491455,0,0.11013617366552353,0.5535209774971008,GP_prob,GP_question
