,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
14,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.11605053022503853,0.8839495070278645,6,8.257113307763575e-06,6.289390717029164e-05,GP_prob,GP_question
15,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the memo neared completion.,Did the secretary type the memo?,0.10981028573587537,0.8901896774768829,7,7.060238715439482e-06,5.7234635733038886e-05,GP_prob,GP_question
16,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8901272229850292,0.10987271694466472,0,5.9144359966012416e-05,7.3004747775939904e-06,GP_improb,simple_question
17,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8607578277587891,0.13924222299829125,1,5.74653465719166e-05,9.295997358549357e-06,GP_improb,simple_question
18,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.878896601498127,0.12110340967774391,2,6.437749357246503e-05,8.870592836274227e-06,GP_improb,simple_question
19,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8299616891890764,0.17003826610744,3,5.013369593598327e-05,1.027113270879454e-05,GP_improb,simple_question
20,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8597383797168732,0.14026164263486862,4,5.404861337865441e-05,8.817737295885308e-06,GP_improb,simple_question
21,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8925160858780146,0.10748387081548572,5,6.001038525482727e-05,7.226926669545719e-06,GP_improb,simple_question
22,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8692605476826429,0.13073952542617917,6,5.957681332802167e-05,8.960540668567774e-06,GP_improb,simple_question
23,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the drawing near completion?,0.8785313591361046,0.12146865809336305,7,5.376113233523938e-05,7.433192138250888e-06,GP_improb,simple_question
24,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.10561139089986682,0.8943886775523424,0,9.710418964914425e-06,8.22343940853898e-05,GP_improb,GP_question
25,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.13248206721618772,0.8675179574638605,1,1.0647436170074798e-05,6.97214534284285e-05,GP_improb,GP_question
26,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.09742480516433716,0.902575122192502,2,7.974118176434786e-06,7.387483515230997e-05,GP_improb,GP_question
27,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.13031489308923483,0.8696851022541523,3,1.1028651272226853e-05,7.36021293050726e-05,GP_improb,GP_question
28,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.12876207707449794,0.8712379578500986,4,9.691760538999006e-06,6.557699612130818e-05,GP_improb,GP_question
29,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.10353308310732245,0.8964669145643711,5,9.180808547171182e-06,7.949431005727092e-05,GP_improb,GP_question
30,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.11020097741857171,0.8897990193217993,6,7.756577332429515e-06,6.262916281229991e-05,GP_improb,GP_question
31,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,0.1216481807641685,0.878351790830493,7,9.270071132050361e-06,6.693387535960937e-05,GP_improb,GP_question
32,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8719022665172815,0.12809774139896035,0,5.539551250421937e-05,8.138573235783042e-06,nonGP_prob,simple_question
33,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8518626485019922,0.14813730539754033,1,4.893266554972797e-05,8.50929859552707e-06,nonGP_prob,simple_question
34,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.86757449246943,0.13242554804310203,2,5.334899719855457e-05,8.143127644189008e-06,nonGP_prob,simple_question
35,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8527461905032396,0.1472537792287767,3,5.166919004295778e-05,8.922330664518086e-06,nonGP_prob,simple_question
36,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8699640780687332,0.13003595592454076,4,4.960773298989807e-05,7.415006081146203e-06,nonGP_prob,simple_question
37,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8798556663095951,0.12014425499364734,5,5.256410258880351e-05,7.177626031307227e-06,nonGP_prob,simple_question
38,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8638228084892035,0.13617718825116754,6,5.205616707826266e-05,8.206384507047915e-06,nonGP_prob,simple_question
39,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the memo near completion?,0.8746061865240335,0.12539380975067616,7,4.899573673355917e-05,7.024604428806924e-06,nonGP_prob,simple_question
40,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.10936494311317801,0.8906350396573544,0,7.176432774258501e-06,5.844269526278367e-05,nonGP_prob,GP_question
41,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.13212280487641692,0.8678772002458572,1,8.22266247268999e-06,5.40123357950506e-05,nonGP_prob,GP_question
42,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.08947008568793535,0.9105299208313227,2,6.4261936358889216e-06,6.539885850997962e-05,nonGP_prob,GP_question
43,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.1348843784071505,0.8651156388223171,3,8.020293506660892e-06,5.1440217703202507e-05,nonGP_prob,GP_question
44,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.12066782265901566,0.8793322239071131,4,6.698416882500169e-06,4.881279210167122e-05,nonGP_prob,GP_question
45,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.10851036245003343,0.8914896249771118,5,7.6117514140605635e-06,6.253593710425775e-05,nonGP_prob,GP_question
46,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.12571770045906305,0.8742823954671621,6,8.164362384377455e-06,5.6777669783514284e-05,nonGP_prob,GP_question
47,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The memo neared completion while the secretary typed.,Did the secretary type the memo?,0.1194161418825388,0.8805838413536549,7,7.13794099738152e-06,5.263572666081018e-05,nonGP_prob,GP_question
48,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8836329933255911,0.11636704299598932,0,7.218393056973582e-05,9.506017534022249e-06,nonGP_improb,simple_question
49,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8670639749616385,0.13293601386249065,1,6.61928236240783e-05,1.0148512956220657e-05,nonGP_improb,simple_question
50,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8817411698400974,0.11825890932232141,2,6.937454668332066e-05,9.304497098128195e-06,nonGP_improb,simple_question
51,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8631147798150778,0.13688520807772875,3,6.533677776587865e-05,1.0362050204548723e-05,nonGP_improb,simple_question
52,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8713523931801319,0.12864761985838413,4,6.34337827705167e-05,9.36544827823127e-06,nonGP_improb,simple_question
53,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8882600665092468,0.1117399176582694,5,6.591934879907058e-05,8.292416225685884e-06,nonGP_improb,simple_question
54,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8760497700423002,0.12395024951547384,6,6.803042788305902e-05,9.625467725982162e-06,nonGP_improb,simple_question
55,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.8826174065470695,0.117382672149688,7,6.244659391541063e-05,8.305011732545609e-06,nonGP_improb,simple_question
56,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.15208919206634164,0.8479108214378357,0,1.1685757101531635e-05,6.514913809496647e-05,nonGP_improb,GP_question
57,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.16193578019738197,0.8380642645061016,1,1.1589639200337842e-05,5.9979721186209645e-05,nonGP_improb,GP_question
58,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.16318688867613673,0.836813110858202,2,1.253534338729878e-05,6.42805292727644e-05,nonGP_improb,GP_question
59,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.3793515842407942,0.620648480951786,3,1.6400712240738358e-05,2.6832830599232693e-05,nonGP_improb,GP_question
60,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.18001549411565065,0.8199845254421234,4,1.0263365169294048e-05,4.6750427031838626e-05,nonGP_improb,GP_question
61,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.16449397895485163,0.8355060443282127,5,1.2813972318781452e-05,6.508536785077013e-05,nonGP_improb,GP_question
62,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.3727965708822012,0.6272034998983145,6,1.6609681892987282e-05,2.794459845745223e-05,nonGP_improb,GP_question
63,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.4134656563401222,0.586534297093749,7,1.479968591411307e-05,2.099454587778382e-05,nonGP_improb,GP_question
64,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8888396304100752,0.11116032861173153,0,5.9012618294218555e-05,7.380253549627014e-06,GP_prob,simple_question
65,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8749806620180607,0.1250193016603589,1,5.482434085024579e-05,7.833431055814799e-06,GP_prob,simple_question
66,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8940182868391275,0.10598167218267918,2,6.0941181573070935e-05,7.224291152851947e-06,GP_prob,simple_question
67,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8734100516885519,0.12658992456272244,3,5.720481362914143e-05,8.291126135873128e-06,GP_prob,simple_question
68,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8700055629014969,0.12999435793608427,4,4.7006618956402235e-05,7.023628199931409e-06,GP_prob,simple_question
69,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.9023810643702745,0.09761893842369318,5,6.0520654642459704e-05,6.547080687369089e-06,GP_prob,simple_question
70,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.8851513881236315,0.11484858952462673,6,5.641098402975331e-05,7.3193374703350855e-06,GP_prob,simple_question
71,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.89122006110847,0.1087799514643848,7,5.133418869718298e-05,6.265714660003141e-06,GP_prob,simple_question
72,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.09173122840002179,0.9082687553018332,0,7.350095074798446e-06,7.27763190297992e-05,GP_prob,GP_question
73,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.1161035499535501,0.8838964551687241,1,8.603327756873114e-06,6.54971436233609e-05,GP_prob,GP_question
74,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.10128987301141024,0.898710148409009,2,7.686149103847129e-06,6.819655163781135e-05,GP_prob,GP_question
75,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.11236286023631692,0.8876372016966343,3,8.534132803106331e-06,6.741741867699602e-05,GP_prob,GP_question
76,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.11011007335036993,0.8898899853229523,4,7.492796527230894e-06,6.05554448611656e-05,GP_prob,GP_question
77,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.09039997309446335,0.9096000026911497,5,6.972205994770775e-06,7.015398523435579e-05,GP_prob,GP_question
78,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.1006786897778511,0.8993212413042784,6,6.978894475651032e-06,6.233958924894978e-05,GP_prob,GP_question
79,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.09761886484920979,0.9023811016231775,7,6.7759652040422225e-06,6.263649288484885e-05,GP_prob,GP_question
80,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8765118885785341,0.12348814215511084,0,7.030088113424426e-05,9.904400542382064e-06,GP_improb,simple_question
81,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8633565213531256,0.13664347538724542,1,4.988271848560544e-05,7.894939528796385e-06,GP_improb,simple_question
82,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.891955366358161,0.10804461454972625,2,7.016606446086371e-05,8.499377457837909e-06,GP_improb,simple_question
83,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8762805499136448,0.12371944775804877,3,5.9730467569352186e-05,8.433167494104055e-06,GP_improb,simple_question
84,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8620115108788013,0.13798853754997253,4,5.121645540384634e-05,8.198595253361418e-06,GP_improb,simple_question
85,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.9125345293432474,0.08746549254283309,5,7.633268387507997e-05,7.316409011082214e-06,GP_improb,simple_question
86,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.8793413750827312,0.12065854016691446,6,6.192771445512335e-05,8.497391178252656e-06,GP_improb,simple_question
87,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.897550854831934,0.10244921501725912,7,5.88252140687473e-05,6.714490751846824e-06,GP_improb,simple_question
88,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.09969635680317879,0.9003036618232727,0,8.115085080362405e-06,7.328292986130691e-05,GP_improb,GP_question
89,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.12534830998629332,0.8746516536921263,1,9.553412837703945e-06,6.666151614354021e-05,GP_improb,GP_question
90,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.10823731822893023,0.8917626962065697,2,8.447236268693814e-06,6.959641882531287e-05,GP_improb,GP_question
91,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.12168039474636316,0.8783195968717337,3,9.515502711110457e-06,6.868528100767435e-05,GP_improb,GP_question
92,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.11926487972959876,0.8807351291179657,4,8.271221503264314e-06,6.108047205088951e-05,GP_improb,GP_question
93,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.09554255800321698,0.9044574480503798,5,7.5864526252189535e-06,7.181745809248241e-05,GP_improb,GP_question
94,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.11499139340594411,0.8850085828453302,6,8.851166455769999e-06,6.812125479882525e-05,GP_improb,GP_question
95,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.10604423144832253,0.8939557131379843,7,7.67536658941026e-06,6.470354833254532e-05,GP_improb,GP_question
96,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8943580519407988,0.10564188100397587,0,6.320804914139444e-05,7.466156915825195e-06,nonGP_prob,simple_question
97,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8758134786039591,0.12418662663549185,1,5.426674636055395e-05,7.694793055179616e-06,nonGP_prob,simple_question
98,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8983827140182257,0.10161729156970978,2,6.272399969020626e-05,7.094797069839842e-06,nonGP_prob,simple_question
99,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8727057874202728,0.1272941930219531,3,5.589163640706829e-05,8.152438766728665e-06,nonGP_prob,simple_question
100,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8756795935332775,0.1243204390630126,4,4.731342301056429e-05,6.717098102626551e-06,nonGP_prob,simple_question
101,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.9071837402880192,0.09281627275049686,5,6.716460006828129e-05,6.871781124573317e-06,nonGP_prob,simple_question
102,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8881565760821104,0.1118434383533895,6,5.5273050406867696e-05,6.960402828326551e-06,nonGP_prob,simple_question
103,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8992439825087786,0.10075600165873766,7,5.580401250426803e-05,6.252573626852609e-06,nonGP_prob,simple_question
104,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.10296124406158924,0.8970386702567339,0,8.141657133364788e-06,7.093330532370601e-05,nonGP_prob,GP_question
105,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.12165831821039319,0.8783417083323002,1,7.98840724769434e-06,5.767424363511964e-05,nonGP_prob,GP_question
106,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.10332609107717872,0.8966739438474178,2,8.10355641078786e-06,7.032345968127629e-05,nonGP_prob,GP_question
107,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.12074862327426672,0.8792513012886047,3,8.655347869535035e-06,6.302536382918333e-05,nonGP_prob,GP_question
108,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.1146771521307528,0.8853229191154242,4,7.008787633822067e-06,5.410877520262147e-05,nonGP_prob,GP_question
109,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.09319079294800758,0.9068091958761215,5,7.490249515740288e-06,7.288517622328072e-05,nonGP_prob,GP_question
110,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.11531853722408414,0.8846814632415771,6,7.903913768814164e-06,6.063591979454941e-05,nonGP_prob,GP_question
111,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.10184134263545275,0.8981585763394833,7,7.192726428684182e-06,6.343405607367458e-05,nonGP_prob,GP_question
112,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.8843424059450626,0.11565766436979175,0,7.329276286327513e-05,9.585506290932244e-06,nonGP_improb,simple_question
113,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.8601205237209797,0.1398794990964234,1,6.21349915945757e-05,1.010487648045455e-05,nonGP_improb,simple_question
114,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.8846077471971512,0.11539220297709107,2,7.185783124441514e-05,9.373458283334912e-06,nonGP_improb,simple_question
115,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.8559593744575977,0.14404063019901514,3,6.416390806407435e-05,1.0797486766023212e-05,nonGP_improb,simple_question
116,allenai/OLMo-7B-0724-hf_step647650-tokens2716B,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.8566865921020508,0.14331347309052944,4,5.05535122101719e-05,8.457001825945554e-06,nonGP_improb,simple_question
