,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
50,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.1734995944539665,0.8265003863069486,2,2.475092474681442e-06,1.1790603356913284e-05,nonGP_improb,simple_question
51,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.1355687032662036,0.8644313017123594,3,2.990917857114122e-06,1.907108953643665e-05,nonGP_improb,simple_question
52,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.2346771306477801,0.7653228565783251,4,2.498830298934237e-06,8.149118925968307e-06,nonGP_improb,simple_question
53,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.1128348018684022,0.8871650949831678,5,2.555872430788994e-06,2.00955771398328e-05,nonGP_improb,simple_question
54,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.0848162465006954,0.9151837771416164,6,1.74447681744439e-06,1.8823243062482985e-05,nonGP_improb,simple_question
55,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the drawing near completion?,0.1053574643203241,0.8946424861503609,7,3.0486701601190914e-06,2.5887772980605923e-05,nonGP_improb,simple_question
56,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9950759079331468,0.0049239055592433,0,5.310138355060552e-05,2.627600577526867e-07,nonGP_improb,GP_question
57,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9987266356004268,0.0012735499277761,1,9.14390663507279e-05,1.1660069245620968e-07,nonGP_improb,GP_question
58,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9975613846070231,0.0024386204744593,2,5.603853522871375e-05,1.3699081232098085e-07,nonGP_improb,GP_question
59,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9970976980019746,0.0029023211489633,3,6.979398563092216e-05,2.0315422292617481e-07,nonGP_improb,GP_question
60,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.995826349355578,0.0041736652712513,4,4.383021618840398e-05,1.8369932168385166e-07,nonGP_improb,GP_question
61,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9981513657237768,0.0018485869548248,5,7.569548242414192e-05,1.4018884480217464e-07,nonGP_improb,GP_question
62,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9932568075132208,0.0067431653131327,6,5.161849024082746e-05,3.5043504303083054e-07,nonGP_improb,GP_question
63,google/gemma-2-27b,The drawing neared completion while the secretary typed.,Did the secretary type the drawing?,0.9989364328855886,0.0010635077254546,7,6.944322189847024e-05,7.393202726097962e-08,nonGP_improb,GP_question
64,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.3605630059842504,0.6394369895515479,0,2.1344773942855378e-06,3.785368191626827e-06,GP_prob,simple_question
65,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.5478150885224409,0.4521848796630838,1,6.105456677930128e-06,5.0396475350447735e-06,GP_prob,simple_question
66,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.4399029499699338,0.5600970150341964,2,2.216856848310275e-06,2.8225656278895547e-06,GP_prob,simple_question
67,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.4807601941664998,0.5192398593130103,3,4.720153757769262e-06,5.09795072662948e-06,GP_prob,simple_question
68,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.4010021401628059,0.5989978288880012,4,1.7738999068060132e-06,2.649766862790689e-06,GP_prob,simple_question
69,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.5801311676943186,0.4198689284372379,5,6.5745032941887365e-06,4.758285377601066e-06,GP_prob,simple_question
70,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.2587673482465984,0.7412326405365692,6,1.659847027836358e-06,4.7545905349479255e-06,GP_prob,simple_question
71,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the canoe head toward a waterfall?,0.5288386279120019,0.4711612576800851,7,5.438336017258801e-06,4.845207897346524e-06,GP_prob,simple_question
72,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.3876221279182799,0.6123778856563078,0,1.7515227226178389e-06,2.76711172621008e-06,GP_prob,GP_question
73,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.331807357736322,0.6681926327860594,1,3.066104522949632e-06,6.174512096615396e-06,GP_prob,GP_question
74,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.3729819884624879,0.627018044402206,2,1.4503774802843544e-06,2.4382219454363737e-06,GP_prob,GP_question
75,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.3385567266351622,0.6614433029125735,3,2.8880640723662867e-06,5.642453557664229e-06,GP_prob,GP_question
76,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.3428525162229626,0.6571475244339027,4,1.0847152108195252e-06,2.0790803434721557e-06,GP_prob,GP_question
77,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.2763975066747389,0.7236024515266024,5,2.4651422130754847e-06,6.453686432057043e-06,GP_prob,GP_question
78,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.5779941321758004,0.4220058498834262,6,3.053904850905097e-06,2.229721060434636e-06,GP_prob,GP_question
79,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,Did the explorer paddle the canoe?,0.2811940749310735,0.7188059722345201,7,2.317687488059051e-06,5.9246182326927205e-06,GP_prob,GP_question
80,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.2744116104788539,0.7255883941224595,0,2.3848282952570858e-06,6.305868585262433e-06,GP_improb,simple_question
81,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.3836836018213247,0.6163164476883347,1,4.009573343174608e-06,6.440634460365324e-06,GP_improb,simple_question
82,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.3377520576283075,0.6622479338228399,2,1.8499935107243617e-06,3.62737763609518e-06,GP_improb,simple_question
83,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.3345031944667482,0.66549684925247,3,3.320905908094324e-06,6.606970177018061e-06,GP_improb,simple_question
84,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.250884543960387,0.7491152675494203,4,1.3307113621452782e-06,3.973366605481701e-06,GP_improb,simple_question
85,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.3814448468091171,0.6185551903706225,5,4.258842650961851e-06,6.906185611644381e-06,GP_improb,simple_question
86,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.2552921658755522,0.7447077796239898,6,1.590105729594137e-06,4.6384662065372046e-06,GP_improb,simple_question
87,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the yacht head toward a waterfall?,0.4206169978496348,0.5793828827843812,7,4.040230180988279e-06,5.565253347817343e-06,GP_improb,simple_question
88,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.7106560735565688,0.2893439303879095,0,5.020804256589052e-06,2.0442226833187343e-06,GP_improb,GP_question
89,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.5623418209886352,0.4376582637226818,1,6.597695102782893e-06,5.1348408296322205e-06,GP_improb,GP_question
90,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.6202244169597246,0.3797755873102879,2,3.088394399073139e-06,1.8910845764412952e-06,GP_improb,GP_question
91,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.6361789023063649,0.3638211023359901,3,7.984118767780418e-06,4.565996439722612e-06,GP_improb,GP_question
92,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.6849201227421648,0.3150799223776968,4,3.311614601973473e-06,1.5234233106408454e-06,GP_improb,GP_question
93,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.6172080880215617,0.3827919756878515,5,7.589987978300707e-06,4.707304454914683e-06,GP_improb,GP_question
94,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.7723952724225961,0.2276046341404676,6,5.637220399317364e-06,1.6611410561091316e-06,GP_improb,GP_question
95,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,Did the explorer paddle the yacht?,0.4038998106941752,0.5961001721244941,7,3.929658757542087e-06,5.799632437867284e-06,GP_improb,GP_question
96,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.7875755737827106,0.2124244603095558,0,4.19333358578415e-06,1.1310236999173013e-06,nonGP_prob,simple_question
97,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8514102471582135,0.1485897628798199,1,9.668860428551328e-06,1.687428102259191e-06,nonGP_prob,simple_question
98,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.7394218037578923,0.260578090508595,2,4.1459971875179385e-06,1.4610821340587842e-06,nonGP_prob,simple_question
99,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.862700017775154,0.137300017330378,3,8.407891979045085e-06,1.3381287026764057e-06,nonGP_prob,simple_question
100,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8402021317703259,0.1597978019239898,4,4.182990806077464e-06,7.955618472876067e-07,nonGP_prob,simple_question
101,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8836422323749673,0.1163576393154516,5,9.602412744743811e-06,1.2644416733374848e-06,nonGP_prob,simple_question
102,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.671108041567642,0.3288919607243773,6,3.7758553946100673e-06,1.8504449800724088e-06,nonGP_prob,simple_question
103,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the canoe head toward a waterfall?,0.8875581487701538,0.1124418951394609,7,8.78425801113629e-06,1.1128494997711924e-06,nonGP_prob,simple_question
104,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.4825318366210723,0.5174680992841694,0,2.809460683648353e-06,3.012871167411041e-06,nonGP_prob,GP_question
105,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.2486075561565549,0.751392418779318,1,2.4928098056155617e-06,7.5342780499244606e-06,nonGP_prob,GP_question
106,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.4940373596709719,0.5059625627462978,2,2.544113685088194e-06,2.6055244186629068e-06,nonGP_prob,GP_question
107,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.2566721070535986,0.7433278513626362,3,1.9225550622295767e-06,5.567760121667157e-06,nonGP_prob,GP_question
108,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.4348558967733945,0.5651441869658917,4,1.926667232818274e-06,2.503920627263388e-06,nonGP_prob,GP_question
109,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.219002432435168,0.7809976241918832,5,1.8812082500878896e-06,6.7086880892596335e-06,nonGP_prob,GP_question
110,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.565413725933186,0.4345862156203033,6,3.646396808167837e-06,2.802679979463705e-06,nonGP_prob,GP_question
111,google/gemma-2-27b,The canoe headed toward a waterfall while the explorer paddled.,Did the explorer paddle the canoe?,0.2182537257402235,0.7817462421058536,7,1.605402081428376e-06,5.750266365831956e-06,nonGP_prob,GP_question
112,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.5916826831797195,0.4083173229469168,0,2.8356547005077787e-06,1.9568714161334733e-06,nonGP_improb,simple_question
113,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7170555664048948,0.2829444566404604,1,7.1273112681347495e-06,2.8123807696651965e-06,nonGP_improb,simple_question
114,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.5674911753801197,0.4325087927347531,2,2.8339294290569837e-06,2.1598563036549164e-06,nonGP_improb,simple_question
115,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.6850554463435685,0.3149444996920076,3,6.228340419637624e-06,2.8633909507144142e-06,nonGP_improb,simple_question
116,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.6479910458545746,0.3520089746568801,4,2.782812743946499e-06,1.5117108238044317e-06,nonGP_improb,simple_question
117,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7344722535674322,0.265527772935027,5,7.282542365731268e-06,2.6327983288452494e-06,nonGP_improb,simple_question
118,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.453657135335284,0.5463427985646816,6,2.336255811835201e-06,2.8135709665862107e-06,nonGP_improb,simple_question
119,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,0.7471720585903512,0.252828043437633,7,6.128491816254815e-06,2.073758677651274e-06,nonGP_improb,simple_question
120,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.973289093441266,0.0267109530078062,0,2.7568855696238863e-05,7.565997519858059e-07,nonGP_improb,GP_question
121,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9674912020093333,0.0325087613098207,1,5.0081348531680144e-05,1.6827880039362475e-06,nonGP_improb,GP_question
122,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9796589060483344,0.0203410117588583,2,2.746661206110573e-05,5.702991089904543e-07,nonGP_improb,GP_question
123,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9706201809822758,0.0293799139852812,3,3.804030340363919e-05,1.1514503206429472e-06,nonGP_improb,GP_question
124,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9885941885846669,0.0114056664836698,4,3.060336776807284e-05,3.5307889871168e-07,nonGP_improb,GP_question
125,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9662378172015252,0.0337620593594294,5,3.906438303438727e-05,1.3649785549205482e-06,nonGP_improb,GP_question
126,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9783523390079952,0.0216477349645363,6,3.161863307012401e-05,6.996169162237294e-07,nonGP_improb,GP_question
127,google/gemma-2-27b,The yacht headed toward a waterfall while the explorer paddled.,Did the explorer paddle the yacht?,0.9838458779504706,0.016153991344305,7,4.335241258141141e-05,7.118132395165376e-07,nonGP_improb,GP_question
128,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.1262127433752198,0.8737873352373173,0,2.6299108029856355e-06,1.8207217645082007e-05,GP_prob,simple_question
129,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.3069434421632309,0.6930565820559589,1,6.6176751479423215e-06,1.49422416982383e-05,GP_prob,simple_question
130,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.2865304611096029,0.7134694657275202,2,2.8367387278592504e-06,7.0635646676201775e-06,GP_prob,simple_question
131,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.4879592182000749,0.5120407944839334,3,8.217733965170358e-06,8.623293334785063e-06,GP_prob,simple_question
132,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.2189602139079589,0.7810397287889236,4,3.272206448407867e-06,1.1672090077413716e-05,GP_prob,simple_question
133,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.423032857159427,0.5769671144086486,5,7.147839084737555e-06,9.748811853043992e-06,GP_prob,simple_question
134,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.2288961852297717,0.77110379452773,6,3.5229102258440767e-06,1.186795444468994e-05,GP_prob,simple_question
135,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the horse sweat profusely?,0.4566992242508263,0.5433007936560337,7,7.274135839871292e-06,8.653493956959542e-06,GP_prob,simple_question
136,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.2448731920131804,0.75512675853453,0,1.3209332827210395e-06,4.073422991724383e-06,GP_prob,GP_question
137,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,Did the cowboy ride the horse?,0.2525491640448499,0.7474508250954273,1,2.43711750806021e-06,7.212953541949323e-06,GP_prob,GP_question
